pH,N,P,K,OC,Fe,Rainfall,Temperature,Humidity,Min PPH,Already Grown,Season_Kharif,Season_Rabi,Season_Whole year,Crop_Arhar,Crop_Bajra,Crop_Cotton,Crop_Gram,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Moong,Crop_Mustard,Crop_Nigerseed,Crop_Ragi,Crop_Rice,Crop_Safflower,Crop_Sesamum,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Urad,Crop_Wheat
7.177,297.301,42.072,423.285,0.492,7.872,834.8,29.083,63.482,-22732.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,834.8,29.083,63.482,-11188.515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,670.3,27.69,64.791,-8697.775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,493.281,27.501,65.117,-9150.133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,727.954,27.182,68.323,-10586.559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,638.5,26.601,75.926,-10705.593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,650.1,28.128,61.187,-13770.172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,846.3,27.834,62.513,-15014.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,801.8,26.199,75.386,-15556.739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,618.4,26.365,77.8,-13707.536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,607.2,27.476,64.088,-16306.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,592.4,28.277,61.65,-25352.163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,968.0,27.412,64.204,-27535.744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,658.4,27.117,71.016,-25536.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,526.6,27.001,71.103,-29706.103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,683.199,26.979,67.922,-5637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,665.989,28.068,63.374,-5345.856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,735.724,26.854,68.789,-5778.892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,448.167,27.43,66.804,-5485.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,452.428,26.919,69.147,-9603.983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,525.041,27.036,69.271,-8914.651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,734.9,27.706,63.576,-6762.318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,860.1,26.314,77.342,-9462.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,1092.3,27.843,62.405,-8364.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,1159.0,27.549,63.806,-12240.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,779.8,27.19,65.478,-23768.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,819.8,27.126,65.617,-12936.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,535.484,26.664,70.445,-7512.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,789.691,27.827,64.435,-8390.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,774.537,26.401,71.646,-7768.208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,442.446,27.277,66.666,-8810.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,391.739,26.936,68.196,-9162.317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,544.72,26.811,69.98,-12886.873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,638.5,26.323,70.575,-11127.397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,650.1,27.567,63.868,-12822.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,2117.272,25.373,92.817,2010.077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,2117.272,25.373,92.817,276.367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1933.611,24.63,100.345,2028.504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1933.611,24.63,100.345,1026.663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1775.775,24.977,96.623,-616.386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1775.775,24.977,96.623,-310.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1304.844,24.876,97.268,1788.014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1304.844,24.876,97.268,1879.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1574.141,25.177,94.082,-1657.707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1574.141,25.177,94.082,2696.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,734.9,25.335,89.716,-739.248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,734.9,25.335,89.716,3801.174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,860.1,24.452,100.108,-918.046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,860.1,24.452,100.108,5470.853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1092.3,25.215,93.905,-3961.848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1092.3,25.215,93.905,-764.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1159.0,24.375,105.819,-2358.857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1159.0,24.375,105.819,-1907.127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,910.7,25.297,92.844,7891.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,810.8,25.12,94.149,849.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,779.8,24.133,105.651,-3921.669,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,914.8,24.233,107.426,-5056.331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,819.8,24.904,95.698,-257.364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,819.8,24.904,95.698,6863.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,638.2,25.387,93.151,-1150.135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,638.2,25.387,93.151,-1729.913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,939.3,24.865,95.84,4182.138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,939.3,24.865,95.84,-682.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,721.1,24.687,101.593,-8140.847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,721.1,24.687,101.593,2130.348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,602.018,27.308,64.996,-8507.773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,906.147,27.924,62.315,-7866.162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,671.004,26.715,68.012,-7496.518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,703.839,27.058,66.671,-8598.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,623.519,27.111,65.896,-9264.732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,553.491,27.175,65.372,-11359.096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,638.5,26.627,70.949,-11686.979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,650.1,27.726,58.224,-13317.756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,846.3,26.377,68.711,-14315.029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,801.8,27.542,62.79,-15087.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,618.4,26.261,75.411,-13666.401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,607.2,27.668,61.71,-18475.261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,592.4,27.397,62.921,-24659.455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,968.0,25.891,74.78,-29454.936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,658.4,26.044,77.115,-23978.541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,526.6,27.068,64.345,-26342.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,839.6,27.805,62.19,-27916.411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,413.0,27.009,64.443,-46668.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,776.989,28.272,66.134,-6187.514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,901.761,29.146,62.421,-3921.334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,901.761,29.146,62.421,-3390.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1053.442,27.805,68.65,-4954.927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1053.442,27.805,68.65,-1831.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,815.014,28.056,66.687,-6739.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,815.014,28.056,66.687,-4135.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,956.636,28.138,65.25,-5874.238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,956.636,28.138,65.25,-2095.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,906.601,28.316,66.324,-8613.399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,906.601,28.316,66.324,-2192.429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,973.8,27.948,71.378,-5541.488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,973.8,27.948,71.378,-3034.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,700.8,27.801,71.801,-9709.348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,700.8,27.801,71.801,-3862.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1128.8,29.309,56.419,-9099.147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1128.8,29.309,56.419,-8364.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1118.6,27.459,70.504,-9126.982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1118.6,27.459,70.504,-6815.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1103.6,29.056,61.155,-4725.189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,801.7,27.299,77.467,-13159.943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,701.8,29.229,59.79,-17759.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1266.4,28.858,61.704,-24081.453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,902.1,26.792,78.263,-12776.492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1066.1,27.002,79.978,-15178.74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1066.1,27.002,79.978,-8872.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1493.5,28.406,64.043,-19004.497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1493.5,28.406,64.043,-10507.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,834.8,29.417,59.84,-32765.196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,627.842,27.21,68.31,-7139.918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,1063.731,28.16,63.683,-7242.474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,872.252,26.739,70.351,-7477.934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,820.375,27.295,67.246,-7946.204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,613.976,27.284,66.726,-7284.771,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,730.189,27.085,68.747,-10311.839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,638.5,27.148,65.922,-10321.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,650.1,26.859,72.933,-12262.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,846.3,26.745,72.994,-14466.403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,801.8,27.914,59.166,-14704.563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,607.2,27.718,64.108,-16981.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,592.4,26.356,77.88,-25974.187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,968.0,27.852,62.936,-28707.072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,658.4,27.564,64.252,-25086.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,526.6,25.962,77.204,-27310.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,839.6,26.125,79.754,-30157.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,413.0,27.214,65.798,-47547.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1331.853,27.486,65.412,-4141.007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1331.853,27.486,65.412,-2512.226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1122.709,27.957,64.804,-10595.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1144.582,27.342,67.385,-9436.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,993.864,27.791,65.444,-9775.762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,734.9,28.461,60.477,-9138.558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,860.1,27.639,63.123,-12500.216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1092.3,27.358,69.142,-7973.871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1159.0,27.247,69.282,-13201.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,910.7,28.383,56.962,-5017.989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,810.8,26.989,67.491,-12044.265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,779.8,28.193,61.198,-21965.354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,914.8,26.868,73.632,-23343.824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,819.8,28.323,60.131,-11489.327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,638.2,28.043,61.429,-15667.642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,939.3,26.486,73.412,-24888.089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,721.1,26.645,75.369,-42522.155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,1477.016,26.483,76.221,-3957.628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,1401.14,27.253,72.022,-4471.002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,1118.324,26.198,78.758,-4543.072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,913.272,26.754,75.855,-7334.214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,949.451,26.246,78.542,-6292.431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,823.702,26.692,76.011,-8886.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,734.9,26.585,74.147,-6278.018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,860.1,27.307,71.117,-7323.897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,1092.3,26.528,74.316,-10262.591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.427,244.981,28.938,398.306,0.862,5.98,1159.0,26.262,80.799,-12164.542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
